p0,p1,d3mIndex
0.9796816440347412,0.02031835596525864,2.0
0.9796816440347412,0.02031835596525864,805.111111111111
0.9796816440347412,0.02031835596525864,1608.22222222222
0.9796816440347412,0.02031835596525864,2411.3333333333303
0.9796816440347412,0.02031835596525864,3214.44444444444
0.9796816440347412,0.02031835596525864,4017.55555555556
0.9796816440347412,0.02031835596525864,4820.666666666671
0.9796816440347412,0.02031835596525864,5623.777777777779
0.9796816440347412,0.02031835596525864,6426.8888888888905
0.9796816440347412,0.02031835596525864,7230.0
0.9804947755043996,0.019505224495600482,3643.5
0.9802943166340448,0.01970568336595524,3643.5
0.9800918394398456,0.019908160560154417,3643.5
0.9798873244640256,0.02011267553597454,3643.5
0.9796807520790598,0.02031924792094024,3643.5
0.9794721024865679,0.020527897513432026,3643.5
0.9792613557162072,0.02073864428379292,3643.5
0.979048491624566,0.02095150837543396,3643.5
0.978833489894062,0.021166510105938046,3643.5
0.978616330031838,0.02138366996816211,3643.5
0.9796319014742748,0.020368098525725287,3643.5
0.9796442356081634,0.020355764391836628,3643.5
0.9796565624280829,0.02034343757191726,3643.5
0.979668881938182,0.020331118061817886,3643.5
0.9796811941426088,0.02031880585739137,3643.5
0.9796934990455072,0.020306500954492667,3643.5
0.9797057966510212,0.02029420334897889,3643.5
0.9797180869632908,0.02028191303670925,3643.5
0.9797303699864548,0.0202696300135451,3643.5
0.97974264572465,0.02025735427534989,3643.5
0.9797512014865268,0.0202487985134733,3643.5
0.9797370179596506,0.020262982040349348,3643.5
0.9797228247033618,0.020277175296638226,3643.5
0.9797086217112742,0.02029137828872581,3643.5
0.9796944089769982,0.020305591023001786,3643.5
0.9796801864941403,0.02031981350585964,3643.5
0.9796659542563034,0.020334045743696624,3643.5
0.979651712257086,0.02034828774291381,3643.5
0.979637460490084,0.02036253950991604,3643.5
0.9796231989488878,0.02037680105111196,3643.5
0.9797988883827574,0.020201111617242563,3643.5
0.9797715132202759,0.02022848677972397,3643.5
0.9797441017277746,0.020255898272225424,3643.5
0.9797166538591188,0.02028334614088125,3643.5
0.9796891695681212,0.020310830431878715,3643.5
0.979661648808542,0.020338351191458083,3643.5
0.9796340915340872,0.02036590846591264,3643.5
0.9796064976984112,0.020393502301588737,3643.5
0.979578867255114,0.020421132744885873,3643.5
0.9795512001577432,0.020448799842256702,3643.5
0.9796816440347412,0.02031835596525864,3643.5
0.9796394911224484,0.020360508877551725,3643.5
0.9795972525800408,0.020402747419959292,3643.5
0.979554928241132,0.020445071758867915,3643.5
0.979512517939044,0.020487482060956037,3643.5
0.9794700215068056,0.020529978493194344,3643.5
0.9794274387771538,0.0205725612228462,3643.5
0.979384769582532,0.02061523041746795,3643.5
0.9793420137550908,0.02065798624490936,3643.5
0.979299171126686,0.02070082887331395,3643.5
0.9798517944051924,0.020148205594807636,3643.5
0.9796816440347412,0.02031835596525864,3643.5
0.9796816440347412,0.02031835596525864,3643.5
0.9796816440347412,0.02031835596525864,3643.5
