d3mIndex,p_0,p_1
0.0,0.8327017188552914,0.1672982811447086
50.5555555555556,0.8327017188552914,0.1672982811447086
101.11111111111099,0.8327017188552914,0.1672982811447086
151.666666666667,0.8327017188552914,0.1672982811447086
202.22222222222197,0.8327017188552914,0.1672982811447086
252.77777777777803,0.8327017188552914,0.1672982811447086
303.33333333333303,0.8327017188552914,0.1672982811447086
353.888888888889,0.8327017188552914,0.1672982811447086
404.44444444444395,0.8327017188552914,0.1672982811447086
455.0,0.8327017188552914,0.1672982811447086
227.5,0.8327017188552914,0.1672982811447086
227.5,0.8327017188552914,0.1672982811447086
227.5,0.6051792386478997,0.39482076135210037
227.5,0.6412213960954848,0.3587786039045154
227.5,0.6571506200352236,0.34284937996477655
227.5,0.8025102076892681,0.1974897923107319
227.5,0.8330923806412008,0.16690761935879916
227.5,0.8834662856426472,0.11653371435735287
227.5,0.8951104667797697,0.10488953322023031
227.5,0.9430934483414467,0.05690655165855336
227.5,0.9628762664643341,0.037123733535665907
227.5,0.9701433773609726,0.029856622639027636
227.5,0.8311244314842555,0.16887556851574456
227.5,0.8236711407006264,0.17632885929937367
227.5,0.8380806912125199,0.1619193087874802
227.5,0.8453919633700512,0.15460803662994882
227.5,0.8232864011430205,0.17671359885697935
227.5,0.590809619221969,0.409190380778031
227.5,0.4636291894475294,0.5363708105524706
227.5,0.42522713164771536,0.5747728683522846
227.5,0.3910018852049598,0.6089981147950402
227.5,0.35409271181238966,0.6459072881876103
227.5,0.838953801074258,0.16104619892574198
227.5,0.7957632217263689,0.20423677827363104
227.5,0.8037117303992629,0.19628826960073711
227.5,0.8448737389550777,0.15512626104492233
227.5,0.830134043303633,0.16986595669636714
227.5,0.8135641039229147,0.18643589607708533
227.5,0.7987492030620393,0.20125079693796055
227.5,0.782585178211964,0.21741482178803592
227.5,0.6909934950482949,0.309006504951705
227.5,0.7204630244978187,0.27953697550218104
227.5,0.8327017188552914,0.1672982811447086
227.5,0.8544230818453037,0.1455769181546962
227.5,0.8327017188552914,0.1672982811447086
227.5,0.8335293141996553,0.16647068580034471
227.5,0.8327017188552914,0.1672982811447086
227.5,0.8144621381731294,0.18553786182687068
227.5,0.8779537504751092,0.1220462495248908
227.5,0.8911494693003131,0.10885053069968673
227.5,0.8791626065583894,0.12083739344161058
227.5,0.8471859296120299,0.1528140703879702
227.5,0.831599826661576,0.168400173338424
227.5,0.8326249857947894,0.1673750142052107
227.5,0.8601757633635931,0.13982423663640697
227.5,0.8533556071006269,0.14664439289937312
227.5,0.8380953526799225,0.16190464732007756
227.5,0.9083637126715584,0.09163628732844162
227.5,0.8234885919662038,0.17651140803379606
227.5,0.8039423366358542,0.1960576633641458
227.5,0.8591290109292324,0.14087098907076756
227.5,0.8394400880535338,0.1605599119464663
227.5,0.8490747227688772,0.15092527723112284
227.5,0.8148949657911302,0.18510503420886987
227.5,0.8467685963523426,0.1532314036476574
227.5,0.8820875283450634,0.11791247165493653
227.5,0.9294170174799561,0.07058298252004401
227.5,0.9364899002603014,0.06351009973969862
227.5,0.8327017188552914,0.1672982811447086
227.5,0.6283082220975601,0.3716917779024399
227.5,0.8327017188552914,0.1672982811447086
227.5,0.676740307004455,0.323259692995545
227.5,0.8558975939349941,0.1441024060650059
227.5,0.8461365330653939,0.1538634669346061
227.5,0.8502627659091325,0.14973723409086748
227.5,0.8145925160076345,0.18540748399236545
227.5,0.8327672839645444,0.16723271603545567
227.5,0.7210471813461112,0.27895281865388877
227.5,0.6060557167235238,0.3939442832764762
227.5,0.6046105252370358,0.3953894747629642
227.5,0.6018971141382805,0.39810288586171944
227.5,0.6130185151114718,0.3869814848885282
