p0,p1,d3mIndex
0.9842460591618396,0.015753940838160316,0.0
0.9842460591618396,0.015753940838160316,933.333333333333
0.9842460591618396,0.015753940838160316,1866.66666666667
0.9842460591618396,0.015753940838160316,2800.0
0.9842460591618396,0.015753940838160316,3733.3333333333294
0.9842460591618396,0.015753940838160316,4666.666666666671
0.9842460591618396,0.015753940838160316,5600.0
0.9842460591618396,0.015753940838160316,6533.33333333333
0.9842460591618396,0.015753940838160316,7466.66666666667
0.9842460591618396,0.015753940838160316,8400.0
0.9854348951501068,0.014565104849893262,4199.0
0.985274126209728,0.014725873790272128,4199.0
0.984879235213066,0.015120764786933869,4199.0
0.9847275108136008,0.015272489186399282,4199.0
0.9840576713872378,0.015942328612762208,4199.0
0.9836044646340774,0.016395535365922646,4199.0
0.9829360880667074,0.01706391193329261,4199.0
0.9814120837579786,0.018587916242021336,4199.0
0.9800944999825434,0.01990550001745658,4199.0
0.9785599168822199,0.021440083117780003,4199.0
0.9836569904643238,0.01634300953567621,4199.0
0.9839521151506954,0.016047884849304642,4199.0
0.9841477213223241,0.015852278677675996,4199.0
0.9840166818767516,0.015983318123248363,4199.0
0.9842527126003088,0.015747287399691157,4199.0
0.9844652954236008,0.015534704576399156,4199.0
0.9843733867345428,0.015626613265457206,4199.0
0.9844823427152576,0.015517657284742343,4199.0
0.984591876569636,0.015408123430363853,4199.0
0.9846747620555549,0.015325237944444903,4199.0
0.9806068447686984,0.01939315523130171,4199.0
0.9819875297790424,0.018012470220957567,4199.0
0.9833698427337996,0.01663015726620039,4199.0
0.9839536550969168,0.016046344903083352,4199.0
0.984073705372418,0.01592629462758215,4199.0
0.9840147202704408,0.01598527972955913,4199.0
0.9829978475595972,0.017002152440402898,4199.0
0.9838127414696548,0.016187258530345354,4199.0
0.9837497962089616,0.01625020379103833,4199.0
0.9836283611435636,0.016371638856436367,4199.0
0.9842460591618396,0.015753940838160316,4199.0
0.9833173534293548,0.016682646570645304,4199.0
0.982659105792228,0.017340894207772066,4199.0
0.9823839681749278,0.01761603182507226,4199.0
0.9811616261696591,0.018838373830341048,4199.0
0.9798074044957644,0.02019259550423549,4199.0
0.9779964312591758,0.0220035687408242,4199.0
0.9760699735137099,0.023930026486289918,4199.0
0.9738860758691892,0.026113924130810675,4199.0
0.9708615418406236,0.0291384581593764,4199.0
0.9842460591618396,0.015753940838160316,4199.0
0.9843079386133003,0.015692061386699655,4199.0
0.9842364212729068,0.015763578727093084,4199.0
0.9842565940404724,0.015743405959527598,4199.0
0.9842891879123812,0.015710812087618774,4199.0
0.9843407826510384,0.01565921734896173,4199.0
0.9843614000162256,0.015638599983774506,4199.0
0.9843783235294804,0.015621676470519588,4199.0
0.9843925405299434,0.015607459470056631,4199.0
0.98440477306657,0.015595226933429938,4199.0
0.9842460591618396,0.015753940838160316,4199.0
0.9840763593369464,0.015923640663053792,4199.0
0.9837733025463856,0.016226697453614217,4199.0
0.9836125794907694,0.016387420509230564,4199.0
0.9834345324944908,0.016565467505509086,4199.0
0.9827720793736396,0.017227920626360506,4199.0
0.9823041574618041,0.01769584253819596,4199.0
0.9817248025202346,0.01827519747976538,4199.0
0.9796965272832848,0.02030347271671513,4199.0
0.9794295018576039,0.02057049814239597,4199.0
0.9842460591618396,0.015753940838160316,4199.0
0.9829742251004115,0.017025774899588446,4199.0
0.9842460591618396,0.015753940838160316,4199.0
0.9842058283901997,0.01579417160980041,4199.0
0.9842460591618396,0.015753940838160316,4199.0
0.9842460591618396,0.015753940838160316,4199.0
