p0,p1,d3mIndex
0.9994065313981876,0.0005934686018123992,1.0
0.9994065313981876,0.0005934686018123992,3011.8888888888896
0.9994065313981876,0.0005934686018123992,6022.777777777779
0.9994065313981876,0.0005934686018123992,9033.66666666667
0.9994065313981876,0.0005934686018123992,12044.5555555556
0.9994065313981876,0.0005934686018123992,15055.4444444444
0.9994065313981876,0.0005934686018123992,18066.3333333333
0.9994065313981876,0.0005934686018123992,21077.2222222222
0.9994065313981876,0.0005934686018123992,24088.1111111111
0.9994065313981876,0.0005934686018123992,27099.0
0.9994065313981876,0.0005934686018123992,13454.5
0.9829556264298918,0.01704437357010825,13454.5
0.9964996299424754,0.003500370057524617,13454.5
0.998311472525229,0.001688527474771024,13454.5
0.9991199208301176,0.0008800791698825502,13454.5
0.9994748051832536,0.0005251948167463249,13454.5
0.999685376814888,0.00031462318511207735,13454.5
0.9998109625108332,0.00018903748916666955,13454.5
0.9998854974373392,0.0001145025626606846,13454.5
0.9999270672967095,7.293270329045559e-05,13454.5
0.99995347411546,4.652588453977727e-05,13454.5
0.999970569719932,2.9430280067981598e-05,13454.5
0.9995770076468534,0.00042299235314663386,13454.5
0.9993686918484724,0.0006313081515276528,13454.5
0.9990401420571668,0.0009598579428333626,13454.5
0.9984080647272094,0.0015919352727904572,13454.5
0.9972647231735364,0.002735276826463601,13454.5
0.9953289264457909,0.004671073554209072,13454.5
0.9920234334907144,0.00797656650928564,13454.5
0.9863489957515732,0.013651004248426843,13454.5
0.975697689165794,0.02430231083420575,13454.5
0.9590510974554158,0.04094890254458408,13454.5
0.9992953155216698,0.0007046844783301822,13454.5
0.9996350956468404,0.0003649043531593899,13454.5
0.9998084289999866,0.00019157100001355835,13454.5
0.9998959334455912,0.00010406655440883173,13454.5
0.9999431564844448,5.6843515555142466e-05,13454.5
0.9999673232582124,3.267674178762379e-05,13454.5
0.999979514637093,2.0485362907001472e-05,13454.5
0.9999869087824084,1.3091217591471902e-05,13454.5
0.9999907032990936,9.296700906495973e-06,13454.5
0.9999933201854456,6.679814554483249e-06,13454.5
0.999631863689682,0.00036813631031807796,13454.5
0.9995722268542028,0.00042777314579733357,13454.5
0.99950247079926,0.0004975292007399271,13454.5
0.9994201656853196,0.0005798343146802746,13454.5
0.9993229926124644,0.0006770073875355156,13454.5
0.9992081861891882,0.0007918138108117598,13454.5
0.9990520500283424,0.0009479499716574316,13454.5
0.9988025680317896,0.0011974319682104655,13454.5
0.9986494540755292,0.001350545924470739,13454.5
0.9985959694165144,0.001404030583485478,13454.5
0.999461674471064,0.0005383255289360119,13454.5
0.9994246920893396,0.0005753079106604106,13454.5
0.999379754795802,0.0006202452041981668,13454.5
0.9993306807446714,0.000669319255328634,13454.5
0.9992777267409432,0.0007222732590567657,13454.5
0.9992046126684307,0.0007953873315691843,13454.5
0.9991050352126328,0.0008949647873672941,13454.5
0.9989895059189484,0.0010104940810514481,13454.5
0.9986237707113274,0.0013762292886726605,13454.5
0.9980995808889124,0.0019004191110878336,13454.5
0.9953718858344052,0.004628114165594833,13454.5
0.996469386839594,0.0035306131604058892,13454.5
0.9968527985278126,0.0031472014721874828,13454.5
0.99773825466319,0.002261745336810073,13454.5
0.9982854225008532,0.0017145774991470055,13454.5
0.9988424435299522,0.0011575564700476756,13454.5
0.999254932693792,0.0007450673062080236,13454.5
0.9995148908390152,0.00048510916098485566,13454.5
0.9996832869795624,0.0003167130204375496,13454.5
0.9997920640571368,0.00020793594286316368,13454.5
0.9994065313981876,0.0005934686018123992,13454.5
0.9994065313981876,0.0005934686018123992,13454.5
