d3mIndex,predict,p0,p1
8.0,0,0.9947395985373044,0.005260401462695593
2761.44444444444,0,0.9947395985373044,0.005260401462695593
5514.8888888888905,0,0.9947395985373044,0.005260401462695593
8268.33333333333,0,0.9947395985373044,0.005260401462695593
11021.777777777801,0,0.9947395985373044,0.005260401462695593
13775.222222222199,0,0.9947395985373044,0.005260401462695593
16528.6666666667,0,0.9947395985373044,0.005260401462695593
19282.111111111102,0,0.9947395985373044,0.005260401462695593
22035.555555555602,0,0.9947395985373044,0.005260401462695593
24789.0,0,0.9947395985373044,0.005260401462695593
12071.0,0,0.9947395985373044,0.005260401462695593
12071.0,0,0.9947395985373044,0.005260401462695593
12071.0,0,0.9947395985373044,0.005260401462695593
12071.0,0,0.8788505565335719,0.12114944346642813
12071.0,0,0.9907413790701508,0.009258620929849023
12071.0,0,0.9926436424954164,0.007356357504583705
12071.0,0,0.9941713573079553,0.005828642692044774
12071.0,0,0.9954254247568814,0.00457457524311864
12071.0,0,0.9964321632361436,0.003567836763856472
12071.0,0,0.9972222575776636,0.002777742422336559
12071.0,0,0.9978498811245736,0.0021501188754264795
12071.0,0,0.998343575169186,0.001656424830814055
12071.0,0,0.9987366999104226,0.0012633000895774164
12071.0,0,0.9990295501308998,0.0009704498691001963
12071.0,0,0.9940918512604828,0.005908148739517225
12071.0,0,0.9950525171708188,0.004947482829181115
12071.0,0,0.9958801787599396,0.004119821240060339
12071.0,0,0.9965735450513908,0.0034264549486092114
12071.0,0,0.997147023081526,0.0028529769184740613
12071.0,0,0.9976232257304762,0.002376774269523764
12071.0,0,0.9980394270857904,0.0019605729142095005
12071.0,0,0.9983962469929036,0.00160375300709646
12071.0,0,0.9986876737897636,0.00131232621023636
12071.0,0,0.9989329691731872,0.0010670308268127193
12071.0,0,0.9946038855346496,0.0053961144653503065
12071.0,0,0.9953482504040267,0.00465174959597311
12071.0,0,0.9959591176389492,0.004040882361051076
12071.0,0,0.9964926376736848,0.003507362326315261
12071.0,0,0.9969554633791607,0.003044536620839246
12071.0,0,0.9973296160261814,0.002670383973818584
12071.0,0,0.9976542556323892,0.002345744367610803
12071.0,0,0.9979138265578934,0.0020861734421066653
12071.0,0,0.9981435302344712,0.0018564697655288048
12071.0,0,0.9983532397570336,0.0016467602429665255
12071.0,0,0.9947395985373044,0.005260401462695593
12071.0,1,0.7839741048056197,0.2160258951943803
12071.0,0,0.9947395985373044,0.005260401462695593
12071.0,1,0.7573174980965871,0.24268250190341295
12071.0,0,0.9947395985373044,0.005260401462695593
12071.0,1,0.7681204401952844,0.2318795598047156
12071.0,0,0.9947395985373044,0.005260401462695593
12071.0,1,0.7123786378273963,0.2876213621726037
12071.0,0,0.9947395985373044,0.005260401462695593
12071.0,0,0.9295400945422846,0.07045990545771551
12071.0,0,0.9947395985373044,0.005260401462695593
12071.0,1,0.6385034944477314,0.36149650555226864
12071.0,0,0.9918954031768268,0.008104596823173278
12071.0,0,0.993303923511262,0.00669607648873805
12071.0,0,0.9944772966292522,0.005522703370747762
12071.0,0,0.9954576643195404,0.004542335680459698
12071.0,0,0.9962809180024228,0.0037190819975770994
12071.0,0,0.9969494241812866,0.003050575818713341
12071.0,0,0.9974902784076232,0.002509721592376663
12071.0,0,0.9979401301888754,0.0020598698111246663
12071.0,0,0.9983220365502241,0.0016779634497759994
12071.0,0,0.9986328067006344,0.0013671932993654784
12071.0,0,0.99271446230998,0.007285537690019952
12071.0,0,0.9943948047806066,0.005605195219393318
12071.0,0,0.9957420226217516,0.0042579773782484105
12071.0,0,0.9967729318571495,0.003227068142850405
12071.0,0,0.9975296565071212,0.0024703434928786305
12071.0,0,0.9981175469669492,0.0018824530330506808
12071.0,0,0.9985602007154638,0.0014397992845361892
12071.0,0,0.9989002389870212,0.0010997610129787408
12071.0,0,0.9991589630693036,0.0008410369306964057
12071.0,0,0.9993613713628476,0.0006386286371525349
12071.0,0,0.8987212926031316,0.10127870739686837
12071.0,0,0.9284620623997656,0.07153793760023434
12071.0,0,0.9523385485304176,0.047661451469582464
12071.0,0,0.9689716668470492,0.031028333152950782
12071.0,0,0.9794893333322822,0.020510666667717885
12071.0,0,0.9865655402017866,0.013434459798213387
12071.0,0,0.9912799164464836,0.008720083553516422
12071.0,0,0.9943902552540874,0.00560974474591264
12071.0,0,0.9964732721134072,0.0035267278865928147
12071.0,0,0.9977837095447532,0.0022162904552467506
