p0,p1,d3mIndex
0.9395348834991456,0.06046511650085451,2.0
0.9395348834991456,0.06046511650085451,805.111111111111
0.9395348834991456,0.06046511650085451,1608.22222222222
0.9395348834991456,0.06046511650085451,2411.3333333333303
0.9395348834991456,0.06046511650085451,3214.44444444444
0.9395348834991456,0.06046511650085451,4017.55555555556
0.9395348834991456,0.06046511650085451,4820.666666666671
0.9395348834991456,0.06046511650085451,5623.777777777779
0.9395348834991456,0.06046511650085451,6426.8888888888905
0.9395348834991456,0.06046511650085451,7230.0
1.0,0.0,3643.5
1.0,0.0,3643.5
1.0,0.0,3643.5
0.96,0.040000000000000036,3643.5
0.9395348834991456,0.06046511650085451,3643.5
0.9995348834991457,0.0004651165008544567,3643.5
0.98,0.020000000000000014,3643.5
0.96,0.040000000000000036,3643.5
0.84,0.16000000000000006,3643.5
0.67,0.33,3643.5
0.98,0.020000000000000014,3643.5
0.94,0.06000000000000005,3643.5
0.9795348834991456,0.020465116500854474,3643.5
0.9395348834991456,0.06046511650085451,3643.5
0.9395348834991456,0.06046511650085451,3643.5
0.8595348834991455,0.14046511650085447,3643.5
0.9195348834991456,0.08046511650085453,3643.5
0.9395348834991456,0.06046511650085451,3643.5
0.94,0.06000000000000005,3643.5
0.94,0.06000000000000005,3643.5
0.88,0.12,3643.5
0.88,0.12,3643.5
0.92,0.07999999999999996,3643.5
0.9,0.09999999999999998,3643.5
0.94,0.06000000000000005,3643.5
0.9795348834991456,0.020465116500854474,3643.5
0.9795348834991456,0.020465116500854474,3643.5
0.98,0.020000000000000014,3643.5
0.98,0.020000000000000014,3643.5
0.98,0.020000000000000014,3643.5
0.96,0.040000000000000036,3643.5
0.96,0.040000000000000036,3643.5
0.96,0.040000000000000036,3643.5
0.96,0.040000000000000036,3643.5
0.9495348834991456,0.0504651165008545,3643.5
0.96,0.040000000000000036,3643.5
0.94,0.06000000000000005,3643.5
0.96,0.040000000000000036,3643.5
0.96,0.040000000000000036,3643.5
0.96,0.040000000000000036,3643.5
0.9395348834991456,0.06046511650085451,3643.5
0.98,0.020000000000000014,3643.5
0.96,0.040000000000000036,3643.5
0.9,0.09999999999999998,3643.5
0.94,0.06000000000000005,3643.5
0.96,0.040000000000000036,3643.5
0.96,0.040000000000000036,3643.5
1.0,0.0,3643.5
1.0,0.0,3643.5
0.88,0.12,3643.5
1.0,0.0,3643.5
0.9395348834991456,0.06046511650085451,3643.5
0.9395348834991456,0.06046511650085451,3643.5
0.9395348834991456,0.06046511650085451,3643.5
