d3mIndex,p_0,p_1
16.0,0.9998744213489872,0.0001255786510128669
4024.3333333333294,0.9998744213489872,0.0001255786510128669
8032.66666666667,0.9998744213489872,0.0001255786510128669
12041.0,0.9998744213489872,0.0001255786510128669
16049.333333333301,0.9998744213489872,0.0001255786510128669
20057.6666666667,0.9998744213489872,0.0001255786510128669
24066.0,0.9998744213489872,0.0001255786510128669
28074.3333333333,0.9998744213489872,0.0001255786510128669
32082.6666666667,0.9998744213489872,0.0001255786510128669
36091.0,0.9998744213489872,0.0001255786510128669
18245.5,0.9998744213489872,0.0001255786510128669
18245.5,0.998881562294451,0.0011184377055489796
18245.5,0.9999420450047692,5.795499523070612e-05
18245.5,0.9998220877092469,0.00017791229075309634
18245.5,0.9998809194785907,0.00011908052140934984
18245.5,0.9999674630575903,3.2536942409657515e-05
18245.5,0.9999590654441844,4.0934555815535806e-05
18245.5,0.9999728147775581,2.7185222441982495e-05
18245.5,0.9999853105949381,1.4689405061934928e-05
18245.5,0.9999863633096528,1.3636690347147557e-05
18245.5,0.9999863633096528,1.3636690347147557e-05
18245.5,0.9999863633096528,1.3636690347147557e-05
18245.5,0.999839229585048,0.00016077041495201315
18245.5,0.9998770881721406,0.00012291182785935552
18245.5,0.9998791275387999,0.00012087246120012066
18245.5,0.9998950808416693,0.00010491915833065191
18245.5,0.9999010441593578,9.895584064225114e-05
18245.5,0.9999009156335714,9.908436642862991e-05
18245.5,0.9999133663577526,8.663364224733998e-05
18245.5,0.9999133663577526,8.663364224733998e-05
18245.5,0.9999133663577526,8.663364224733998e-05
18245.5,0.9999133663577526,8.663364224733998e-05
18245.5,0.9998712013440113,0.00012879865598866943
18245.5,0.9999058382496064,9.416175039356431e-05
18245.5,0.999911768045349,8.823195465101188e-05
18245.5,0.9999238129348877,7.618706511225154e-05
18245.5,0.9999237141117248,7.628588827525506e-05
18245.5,0.9999237080270618,7.629197293828601e-05
18245.5,0.9999237080270618,7.629197293828601e-05
18245.5,0.9999237080270618,7.629197293828601e-05
18245.5,0.9999237080270618,7.629197293828601e-05
18245.5,0.9999237080270618,7.629197293828601e-05
18245.5,0.9998744213489872,0.0001255786510128669
18245.5,0.9987950964824822,0.0012049035175178064
18245.5,0.9998744213489872,0.0001255786510128669
18245.5,0.9998948328188041,0.00010516718119591507
18245.5,0.9998744213489872,0.0001255786510128669
18245.5,0.9998542411297905,0.00014575887020949063
18245.5,0.9998744213489872,0.0001255786510128669
18245.5,0.9999029479163578,9.705208364214076e-05
18245.5,0.9998744213489872,0.0001255786510128669
18245.5,0.9998689790313517,0.00013102096864822435
18245.5,0.9998744213489872,0.0001255786510128669
18245.5,0.999873611770831,0.0001263882291690072
18245.5,0.9998941920365136,0.00010580796348634042
18245.5,0.9997674244907288,0.00023257550927121152
18245.5,0.9998699499644602,0.00013005003553982625
18245.5,0.9998744213489872,0.0001255786510128669
18245.5,0.9999130821058996,8.691789410040708e-05
18245.5,0.9999356033364466,6.439666355335306e-05
18245.5,0.9999893901531173,1.0609846882697558e-05
18245.5,0.9999906099061577,9.390093842271178e-06
18245.5,0.999994345284741,5.654715259092385e-06
18245.5,0.9999964560921393,3.5439078607520956e-06
18245.5,0.7243625825375792,0.2756374174624207
18245.5,0.9998744213489872,0.0001255786510128669
18245.5,0.9998879409026596,0.00011205909734041087
18245.5,0.9999564709273511,4.352907264893825e-05
18245.5,0.9999745456613219,2.5454338678078635e-05
18245.5,0.9999835709852882,1.6429014711735707e-05
18245.5,0.9999841416554471,1.5858344552835258e-05
18245.5,0.9999921744496663,7.825550333730195e-06
18245.5,0.9999993446074104,6.553925896722874e-07
18245.5,0.9999948390598038,5.160940196191237e-06
18245.5,0.999364724744552,0.0006352752554480714
18245.5,0.999364724744552,0.0006352752554480714
18245.5,0.999364724744552,0.0006352752554480714
18245.5,0.9994395962768765,0.0005604037231235118
18245.5,0.9995213531594872,0.0004786468405127653
18245.5,0.999750313639525,0.00024968636047499615
18245.5,0.9998761209994638,0.00012387900053617703
18245.5,0.9999352428906491,6.475710935098937e-05
18245.5,0.9999918327721531,8.167227846921751e-06
18245.5,0.9999967272900518,3.272709948174156e-06
18245.5,0.9998744213489872,0.0001255786510128669
18245.5,0.9998744213489872,0.0001255786510128669
