p0,p1,d3mIndex
0.7863704603221909,0.21362953967780904,0.0
0.7863704603221909,0.21362953967780904,50.5555555555556
0.7863704603221909,0.21362953967780904,101.11111111111099
0.7863704603221909,0.21362953967780904,151.666666666667
0.7863704603221909,0.21362953967780904,202.22222222222197
0.7863704603221909,0.21362953967780904,252.77777777777803
0.7863704603221909,0.21362953967780904,303.33333333333303
0.7863704603221909,0.21362953967780904,353.888888888889
0.7863704603221909,0.21362953967780904,404.44444444444395
0.7863704603221909,0.21362953967780904,455.0
0.7863704603221909,0.21362953967780904,227.5
0.7863704603221909,0.21362953967780904,227.5
0.6802174311171629,0.3197825688828371,227.5
0.7034536363372206,0.2965463636627794,227.5
0.704196910256923,0.29580308974307695,227.5
0.7944890330367478,0.20551096696325216,227.5
0.7846623489730232,0.2153376510269768,227.5
0.8283019387801838,0.17169806121981626,227.5
0.8371356119955269,0.16286438800447306,227.5
0.8560270736225702,0.14397292637742976,227.5
0.8633921755568257,0.13660782444317426,227.5
0.8671385267895757,0.13286147321042427,227.5
0.8246137669846064,0.1753862330153936,227.5
0.8187874410608955,0.18121255893910446,227.5
0.8150587311885179,0.18494126881148196,227.5
0.7962877631409628,0.2037122368590372,227.5
0.7837956488291946,0.21620435117080544,227.5
0.5780472554262106,0.4219527445737895,227.5
0.5650373201482193,0.4349626798517807,227.5
0.5177353461712887,0.4822646538287113,227.5
0.4873592758766414,0.5126407241233586,227.5
0.4558188841974834,0.5441811158025166,227.5
0.8136274181495229,0.18637258185047714,227.5
0.8095371298916803,0.19046287010831975,227.5
0.8091243332824309,0.19087566671756892,227.5
0.8028209094066341,0.19717909059336586,227.5
0.7874157603245742,0.2125842396754258,227.5
0.7715319690114697,0.2284680309885304,227.5
0.7681621051049168,0.23183789489508325,227.5
0.7649248375844253,0.23507516241557466,227.5
0.7008650698506661,0.299134930149334,227.5
0.7000443790126211,0.2999556209873789,227.5
0.7863704603221909,0.21362953967780904,227.5
0.8016589831694331,0.19834101683056704,227.5
0.7863704603221909,0.21362953967780904,227.5
0.7879704914535248,0.21202950854647512,227.5
0.7863704603221909,0.21362953967780904,227.5
0.7769827087131027,0.22301729128689732,227.5
0.8329998495704367,0.16700015042956326,227.5
0.8358890853700605,0.16411091462993954,227.5
0.8243613829231655,0.17563861707683456,227.5
0.7987483806504128,0.20125161934958724,227.5
0.7862800968467352,0.2137199031532649,227.5
0.7892995935248974,0.21070040647510255,227.5
0.8079072070375813,0.19209279296241868,227.5
0.808231727739432,0.19176827226056806,227.5
0.8135560273191025,0.1864439726808976,227.5
0.8315715483095409,0.16842845169045892,227.5
0.7829691073695402,0.2170308926304598,227.5
0.7856018515503069,0.21439814844969307,227.5
0.7888248472635484,0.21117515273645154,227.5
0.7764066887097066,0.22359331129029336,227.5
0.788210236543308,0.21178976345669198,227.5
0.7708193003086252,0.2291806996913748,227.5
0.7822373034013061,0.21776269659869385,227.5
0.8054940580583436,0.19450594194165646,227.5
0.8470066103388911,0.15299338966110893,227.5
0.8484947461517384,0.15150525384826166,227.5
0.7863704603221909,0.21362953967780904,227.5
0.6622011032229149,0.33779889677708497,227.5
0.7863704603221909,0.21362953967780904,227.5
0.6786191644304844,0.32138083556951563,227.5
0.7994957532104494,0.20050424678955064,227.5
0.7968360979779063,0.2031639020220936,227.5
0.799556240951347,0.20044375904865305,227.5
0.7952585672239804,0.20474143277601967,227.5
0.786408883325818,0.213591116674182,227.5
0.778123540591697,0.22187645940830306,227.5
0.722434937148247,0.277565062851753,227.5
0.7132554608514863,0.2867445391485137,227.5
0.7018115131603594,0.2981884868396406,227.5
0.6969220956989088,0.3030779043010911,227.5
