d3mIndex,nvc.start.1
1,0.02156549520766773
795,0.02156549520766773
1590,0.02156549520766773
2385,0.02156549520766773
3180,0.02156549520766773
3974,0.02156549520766773
4769,0.02156549520766773
5564,0.02156549520766773
6359,0.02156549520766773
7154,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
3551,0.02156549520766773
