d3mIndex,p_0,p_1
1.0,0.9931043365871749,0.006895663412825132
3011.8888888888896,0.9931043365871749,0.006895663412825132
6022.777777777779,0.9931043365871749,0.006895663412825132
9033.66666666667,0.9931043365871749,0.006895663412825132
12044.5555555556,0.9931043365871749,0.006895663412825132
15055.4444444444,0.9931043365871749,0.006895663412825132
18066.3333333333,0.9931043365871749,0.006895663412825132
21077.2222222222,0.9931043365871749,0.006895663412825132
24088.1111111111,0.9931043365871749,0.006895663412825132
27099.0,0.9931043365871749,0.006895663412825132
13454.5,0.9931043365871749,0.006895663412825132
13454.5,0.9845570218641884,0.015442978135811594
13454.5,0.9919615436936371,0.008038456306362955
13454.5,0.9897756752092391,0.010224324790760875
13454.5,0.9945388260646724,0.005461173935327679
13454.5,0.9948418082660422,0.00515819173395777
13454.5,0.9961919651377964,0.003808034862203595
13454.5,0.9953592054223499,0.004640794577650153
13454.5,0.9972897061666187,0.0027102938333812814
13454.5,0.9973769932080848,0.0026230067919151712
13454.5,0.9969090916789495,0.0030909083210504972
13454.5,0.9962167757169272,0.003783224283072811
13454.5,0.9929692327143409,0.00703076728565905
13454.5,0.9933665280552724,0.006633471944727577
13454.5,0.993492240302014,0.00650775969798605
13454.5,0.9936515448462719,0.006348455153728047
13454.5,0.9939282324980013,0.006071767501998693
13454.5,0.9939638237352483,0.006036176264751702
13454.5,0.9939602362520348,0.0060397637479652
13454.5,0.9938345279893838,0.006165472010616213
13454.5,0.993746462420453,0.0062535375795470406
13454.5,0.9937289209812521,0.006271079018747864
13454.5,0.9931043365871749,0.006895663412825132
13454.5,0.9931043365871749,0.006895663412825132
13454.5,0.9931043365871749,0.006895663412825132
13454.5,0.9931043365871749,0.006895663412825132
13454.5,0.9931043365871749,0.006895663412825132
13454.5,0.9931043365871749,0.006895663412825132
13454.5,0.9931043365871749,0.006895663412825132
13454.5,0.9931043365871749,0.006895663412825132
13454.5,0.9931043365871749,0.006895663412825132
13454.5,0.9931043365871749,0.006895663412825132
13454.5,0.9915843557548494,0.00841564424515057
13454.5,0.9938573156295416,0.006142684370458413
13454.5,0.9946706420576308,0.005329357942369265
13454.5,0.9931043365871749,0.006895663412825132
13454.5,0.9930602658092259,0.006939734190774078
13454.5,0.9903488976361516,0.009651102363848342
13454.5,0.9897247319293316,0.010275268070668413
13454.5,0.9907300556631526,0.009269944336847403
13454.5,0.9881776861013629,0.01182231389863703
13454.5,0.9886423679032864,0.011357632096713552
13454.5,0.9088474274702514,0.09115257252974865
13454.5,0.9966143575407421,0.003385642459257864
13454.5,0.9952318911924242,0.004768108807575817
13454.5,0.9947792717900413,0.005220728209958627
13454.5,0.9970021031492461,0.0029978968507538622
13454.5,0.9979260719150681,0.0020739280849319097
13454.5,0.9972353177122736,0.002764682287726408
13454.5,0.9974626538124329,0.002537346187567052
13454.5,0.9974081638040774,0.0025918361959226715
13454.5,0.9949463753853567,0.005053624614643363
13454.5,0.9557071547740355,0.0442928452259646
13454.5,0.9336003597467565,0.06639964025324353
13454.5,0.9778868252339844,0.02211317476601555
13454.5,0.9722948114808577,0.02770518851914228
13454.5,0.9879763257743505,0.012023674225649582
13454.5,0.9932171226344788,0.006782877365521227
13454.5,0.9940079702619606,0.005992029738039351
13454.5,0.9935623731192139,0.006437626880786131
13454.5,0.9957078658284445,0.004292134171555518
13454.5,0.9290535666350199,0.07094643336498008
13454.5,0.9931043365871749,0.006895663412825132
13454.5,0.9931043365871749,0.006895663412825132
