p0,p1,d3mIndex
0.9943405700121064,0.005659429987893589,16.0
0.9943405700121064,0.005659429987893589,4024.3333333333294
0.9943405700121064,0.005659429987893589,8032.66666666667
0.9943405700121064,0.005659429987893589,12041.0
0.9943405700121064,0.005659429987893589,16049.333333333301
0.9943405700121064,0.005659429987893589,20057.6666666667
0.9943405700121064,0.005659429987893589,24066.0
0.9943405700121064,0.005659429987893589,28074.3333333333
0.9943405700121064,0.005659429987893589,32082.6666666667
0.9943405700121064,0.005659429987893589,36091.0
0.9943405700121064,0.005659429987893589,18245.5
0.9938128976990188,0.0061871023009813005,18245.5
0.9928226211709624,0.007177378829037465,18245.5
0.9940906791090384,0.005909320890961501,18245.5
0.9943480602381362,0.005651939761863899,18245.5
0.9944169469510218,0.005583053048978223,18245.5
0.9944265442824962,0.0055734557175037645,18245.5
0.9944212121905016,0.005578787809498354,18245.5
0.9944379479208868,0.005562052079113097,18245.5
0.9944380286836321,0.005561971316368073,18245.5
0.9944380450961899,0.005561954903809989,18245.5
0.994438048431555,0.005561951568445006,18245.5
0.994382178366538,0.005617821633461909,18245.5
0.9941818496676637,0.005818150332336334,18245.5
0.982718802025636,0.01728119797436415,18245.5
0.5564004430653985,0.4435995569346015,18245.5
0.4432626649035496,0.5567373350964504,18245.5
0.4401672428426294,0.5598327571573706,18245.5
0.4400892941698559,0.5599107058301441,18245.5
0.44008733437221503,0.5599126656277851,18245.5
0.4400872851006202,0.5599127148993798,18245.5
0.4400872838618765,0.5599127161381235,18245.5
0.994321392849684,0.0056786071503158436,18245.5
0.994382083129742,0.00561791687025797,18245.5
0.9943890122367041,0.00561098776329601,18245.5
0.9943925787688428,0.0056074212311571425,18245.5
0.9943925946908596,0.005607405309140364,18245.5
0.9943925957438928,0.005607404256107333,18245.5
0.9943925958135372,0.005607404186462917,18245.5
0.9943925958181432,0.005607404181856843,18245.5
0.9943925958184476,0.005607404181552213,18245.5
0.9943925958184681,0.005607404181532065,18245.5
0.9943405700121064,0.005659429987893589,18245.5
0.9932164897257988,0.006783510274201329,18245.5
0.9943405700121064,0.005659429987893589,18245.5
0.9942881691853503,0.00571183081464952,18245.5
0.9943405700121064,0.005659429987893589,18245.5
0.9941923993126871,0.005807600687313035,18245.5
0.9943405700121064,0.005659429987893589,18245.5
0.9941844110416408,0.00581558895835925,18245.5
0.9943405700121064,0.005659429987893589,18245.5
0.994370435934367,0.005629564065633028,18245.5
0.9943405700121064,0.005659429987893589,18245.5
0.994317120975676,0.005682879024323807,18245.5
0.9942919908684292,0.005708009131570681,18245.5
0.9943014875458062,0.005698512454193888,18245.5
0.9943288072728016,0.005671192727198558,18245.5
0.994338504274559,0.005661495725440897,18245.5
0.9943456374175657,0.005654362582434474,18245.5
0.9943451604075164,0.005654839592483629,18245.5
0.9943748247619396,0.005625175238060229,18245.5
0.9943787541794508,0.0056212458205491525,18245.5
0.9943829690176116,0.005617030982388499,18245.5
0.9943865024400924,0.005613497559907653,18245.5
0.9927219192947,0.0072780807052999046,18245.5
0.9943405237051284,0.0056594762948717105,18245.5
0.99434950432402,0.005650495675979901,18245.5
0.9943380620531541,0.005661937946845982,18245.5
0.9943486439129896,0.005651356087010287,18245.5
0.9943565672618166,0.0056434327381833255,18245.5
0.9943450353209944,0.005654964679005544,18245.5
0.9943500523840938,0.00564994761590624,18245.5
0.9943676974158064,0.0056323025841936315,18245.5
0.9943662201092132,0.00563377989078678,18245.5
0.9933838101619712,0.006616189838028895,18245.5
0.9934013377035305,0.00659866229646956,18245.5
0.9934165136748287,0.006583486325171171,18245.5
0.9933815112971212,0.006618488702878771,18245.5
0.9941153754896214,0.005884624510378643,18245.5
0.9942472248899614,0.005752775110038597,18245.5
0.9943278316088414,0.005672168391158579,18245.5
0.9943393734926482,0.005660626507351786,18245.5
0.9944220417622472,0.005577958237752822,18245.5
0.9944280571588816,0.0055719428411185505,18245.5
0.9943405700121064,0.005659429987893589,18245.5
0.9943405700121064,0.005659429987893589,18245.5
