d3mIndex,p_0,p_1
0.0,0.9000840235939763,0.09991597640602434
50.5555555555556,0.9000840235939763,0.09991597640602434
101.11111111111099,0.9000840235939763,0.09991597640602434
151.666666666667,0.9000840235939763,0.09991597640602434
202.22222222222197,0.9000840235939763,0.09991597640602434
252.77777777777803,0.9000840235939763,0.09991597640602434
303.33333333333303,0.9000840235939763,0.09991597640602434
353.888888888889,0.9000840235939763,0.09991597640602434
404.44444444444395,0.9000840235939763,0.09991597640602434
455.0,0.9000840235939763,0.09991597640602434
227.5,0.9000840235939763,0.09991597640602434
227.5,0.9000840235939763,0.09991597640602434
227.5,0.9000840235939763,0.09991597640602434
227.5,0.7105177587149873,0.28948224128501326
227.5,0.9000840235939763,0.09991597640602434
227.5,0.24050932814623777,0.7594906718537622
227.5,0.9000840235939763,0.09991597640602434
227.5,0.8019149556705618,0.19808504432943838
227.5,0.9000840235939763,0.09991597640602434
227.5,0.8666324358840317,0.1333675641159687
227.5,0.9000840235939763,0.09991597640602434
227.5,0.47147047805854264,0.5285295219414574
227.5,0.8721221014683982,0.12787789853160214
227.5,0.8716733835196803,0.1283266164803201
227.5,0.8716133540453707,0.12838664595462976
227.5,0.8830558561669816,0.11694414383301892
227.5,0.9065424912941121,0.09345750870588818
227.5,0.8947187328421207,0.10528126715787982
227.5,0.9006498379879158,0.09935016201208495
227.5,0.9036052771713089,0.0963947228286917
227.5,0.8812910522245195,0.11870894777548135
227.5,0.8435353098134929,0.15646469018650752
227.5,0.9000840235939763,0.09991597640602434
227.5,0.3352597659421919,0.664740234057808
227.5,0.9000840235939763,0.09991597640602434
227.5,0.7624674173798104,0.23753258262018967
227.5,0.8919503505031874,0.10804964949681323
227.5,0.89521193838848,0.10478806161152075
227.5,0.8987975313098169,0.101202468690184
227.5,0.8989184411839818,0.10108155881601893
227.5,0.9000840235939763,0.09991597640602434
227.5,0.8953074652761169,0.10469253472388376
227.5,0.8899518566106828,0.11004814338931782
227.5,0.8866581607203255,0.11334183927967528
227.5,0.8922252285345786,0.10777477146542214
227.5,0.8892534564260687,0.11074654357393193
227.5,0.8807637414045686,0.11923625859543202
227.5,0.8838714945536752,0.11612850544632548
227.5,0.872302038953533,0.12769796104646747
227.5,0.8848004592011272,0.11519954079887375
227.5,0.8987691729041256,0.10123082709587504
227.5,0.9010498350772955,0.09895016492270486
227.5,0.9035674426125264,0.0964325573874742
227.5,0.905443855675812,0.09455614432418866
227.5,0.9061950932786945,0.09380490672130608
227.5,0.9106254482314494,0.08937455176855112
227.5,0.9193896269003613,0.08061037309963892
227.5,0.9192058033709496,0.08079419662905067
227.5,0.9125334427373991,0.08746655726260112
227.5,0.9103122845692343,0.08968771543076626
227.5,0.8997427523652051,0.10025724763479558
227.5,0.8655186455288447,0.1344813544711557
227.5,0.8305033680267832,0.16949663197321693
227.5,0.7847148901854752,0.2152851098145251
227.5,0.7197684768661299,0.28023152313387084
227.5,0.6856836117581231,0.3143163882418774
227.5,0.9074191817692602,0.09258081823074063
227.5,0.9018077591822768,0.09819224081772411
227.5,0.9020328521481763,0.09796714785182463
227.5,0.9064009048116363,0.09359909518836457
227.5,0.89917093274177,0.10082906725823093
227.5,0.8972022124158232,0.10279778758417744
227.5,0.8994842628889538,0.1005157371110468
227.5,0.8985809016400218,0.10141909835997868
227.5,0.8661213120864031,0.1338786879135974
227.5,0.8425947154205125,0.15740528457948796
227.5,0.9000840235939763,0.09991597640602434
227.5,0.766842045708905,0.23315795429109523
227.5,0.9000840235939763,0.09991597640602434
227.5,0.9108556689616611,0.08914433103833952
227.5,0.9000840235939763,0.09991597640602434
227.5,0.8936642664722549,0.10633573352774553
227.5,0.9108770095144435,0.08912299048555655
227.5,0.90712040960623,0.09287959039376999
227.5,0.90204950854429,0.09795049145571032
227.5,0.9032922583531229,0.09670774164687777
227.5,0.9028293730157962,0.09717062698420427
227.5,0.8993746814451122,0.10062531855488858
227.5,0.8990421237623323,0.10095787623766839
227.5,0.8911701137084677,0.10882988629153326
227.5,0.8888005144222879,0.11119948557771324
227.5,0.9068328697421043,0.0931671302578965
227.5,0.9224166656597126,0.07758333434028772
227.5,0.9135380991360438,0.08646190086395628
227.5,0.9165602595771597,0.08343974042284052
227.5,0.9047107514267957,0.09528924857320482
227.5,0.897114552093255,0.10288544790674586
227.5,0.8892640311872406,0.11073596881276009
227.5,0.8934958586828232,0.10650414131717767
227.5,0.897408844029637,0.10259115597036401
227.5,0.9112002325641337,0.08879976743586716
227.5,0.9176759019938245,0.08232409800617624
227.5,0.9000840235939763,0.09991597640602434
227.5,0.8231519563170042,0.17684804368299611
227.5,0.9000840235939763,0.09991597640602434
227.5,0.8171274423163122,0.18287255768368815
