d3mIndex,p_0,p_1
0.0,0.8373170560393481,0.16268294396065183
50.5555555555556,0.8373170560393481,0.16268294396065183
101.11111111111099,0.8373170560393481,0.16268294396065183
151.666666666667,0.8373170560393481,0.16268294396065183
202.22222222222197,0.8373170560393481,0.16268294396065183
252.77777777777803,0.8373170560393481,0.16268294396065183
303.33333333333303,0.8373170560393481,0.16268294396065183
353.888888888889,0.8373170560393481,0.16268294396065183
404.44444444444395,0.8373170560393481,0.16268294396065183
455.0,0.8373170560393481,0.16268294396065183
227.5,0.8373170560393481,0.16268294396065183
227.5,0.8373170560393481,0.16268294396065183
227.5,0.5987614211204924,0.40123857887950776
227.5,0.63481623391623,0.3651837660837702
227.5,0.6586987254725892,0.34130127452741077
227.5,0.8014906897212056,0.1985093102787944
227.5,0.8339795024486156,0.16602049755138448
227.5,0.8820235809004123,0.11797641909958774
227.5,0.8913867754947088,0.10861322450529101
227.5,0.9400552699307491,0.059944730069251044
227.5,0.9611538046398729,0.03884619536012718
227.5,0.9687682863682641,0.03123171363173597
227.5,0.8323950193562777,0.16760498064372234
227.5,0.824941727052122,0.17505827294787812
227.5,0.8412076209800914,0.15879237901990875
227.5,0.848371868322308,0.15162813167769185
227.5,0.8279858014636233,0.17201419853637662
227.5,0.5989080788593174,0.4010919211406825
227.5,0.46810868280228707,0.5318913171977129
227.5,0.4293601156274467,0.5706398843725533
227.5,0.3951576940232944,0.6048423059767056
227.5,0.35746526731068967,0.6425347326893104
227.5,0.8459126473003847,0.15408735269961527
227.5,0.8062219685792783,0.19377803142072167
227.5,0.8101906137855703,0.18980938621442958
227.5,0.8495157882125431,0.1504842117874568
227.5,0.8347007095561257,0.16529929044387434
227.5,0.8201208810985244,0.1798791189014756
227.5,0.8053946045084382,0.19460539549156175
227.5,0.7885998550365818,0.21140014496341808
227.5,0.6967430285905869,0.30325697140941293
227.5,0.7216296957244297,0.27837030427557025
227.5,0.8373170560393481,0.16268294396065183
227.5,0.8609681016523537,0.1390318983476463
227.5,0.8373170560393481,0.16268294396065183
227.5,0.8370414286118641,0.16295857138813571
227.5,0.8373170560393481,0.16268294396065183
227.5,0.8219918554929672,0.17800814450703298
227.5,0.878765124229008,0.12123487577099203
227.5,0.8923680511162999,0.10763194888370005
227.5,0.8816013258091776,0.11839867419082228
227.5,0.8509968367578001,0.14900316324219998
227.5,0.8362264243229475,0.16377357567705256
227.5,0.8373881515705806,0.16261184842941936
227.5,0.8651301791353129,0.13486982086468724
227.5,0.8582165558432796,0.14178344415672034
227.5,0.8442586771545724,0.1557413228454277
227.5,0.9070545436205829,0.0929454563794171
227.5,0.8251041876290571,0.17489581237094282
227.5,0.801887467322544,0.19811253267745596
227.5,0.8569793501702718,0.1430206498297282
227.5,0.8419492715440475,0.15805072845595247
227.5,0.8523293735143005,0.14767062648569942
227.5,0.8226487946002887,0.17735120539971125
227.5,0.8542435353886721,0.14575646461132777
227.5,0.8846510564608433,0.11534894353915663
227.5,0.9292828727582243,0.07071712724177573
227.5,0.935836330745122,0.06416366925487807
227.5,0.8373170560393481,0.16268294396065183
227.5,0.6369716185880238,0.3630283814119762
227.5,0.8373170560393481,0.16268294396065183
227.5,0.6818436378047651,0.3181563621952348
227.5,0.8623288731536765,0.13767112684632363
227.5,0.8515157945775667,0.14848420542243324
227.5,0.8539865028362011,0.14601349716379883
227.5,0.8182488181015886,0.18175118189841136
227.5,0.8373826223650225,0.16261737763497758
227.5,0.726929014376556,0.273070985623444
227.5,0.6148286908932432,0.38517130910675684
227.5,0.612307075405336,0.3876929245946639
227.5,0.6087572082508377,0.3912427917491624
227.5,0.6150568894907377,0.3849431105092623
