p0,p1,d3mIndex
0.998794503795574,0.0012054962044258627,4.0
0.998794503795574,0.0012054962044258627,4013.6666666666706
0.998794503795574,0.0012054962044258627,8023.33333333333
0.998794503795574,0.0012054962044258627,12033.0
0.998794503795574,0.0012054962044258627,16042.666666666699
0.998794503795574,0.0012054962044258627,20052.3333333333
0.998794503795574,0.0012054962044258627,24062.0
0.998794503795574,0.0012054962044258627,28071.6666666667
0.998794503795574,0.0012054962044258627,32081.3333333333
0.998794503795574,0.0012054962044258627,36091.0
0.998794503795574,0.0012054962044258627,17844.5
0.9862175618754402,0.013782438124559824,17844.5
0.9154734287590898,0.08452657124091023,17844.5
0.9876807694973024,0.012319230502697578,17844.5
0.9983178864469908,0.0016821135530092387,17844.5
0.9997724341496076,0.00022756585039254238,17844.5
0.9999692523412214,3.0747658778611796e-05,17844.5
0.9999958462239584,4.1537760416333805e-06,17844.5
0.9999994388691944,5.611308055989635e-07,17844.5
0.9999999241974532,7.580254675291259e-08,17844.5
0.9999999897599212,1.0240078828159385e-08,17844.5
0.9999999986166797,1.3833203889917061e-09,17844.5
0.9998993092800688,0.00010069071993108842,17844.5
0.9883612648933899,0.011638735106609946,17844.5
0.4206910546742768,0.5793089453257232,17844.5
0.006171738207530253,0.9938282617924696,17844.5
5.310265076485798e-05,0.9999468973492353,17844.5
4.541320746120903e-07,0.9999995458679254,17844.5
3.8835195059760955e-09,0.9999999961164804,17844.5
3.3209879291007376e-11,0.99999999996679,17844.5
2.8399504969911504e-13,0.999999999999716,17844.5
2.4424906541753444e-15,0.9999999999999976,17844.5
0.9981228895929914,0.0018771104070085566,17844.5
0.9999449994654004,5.500053459977832e-05,17844.5
0.9999983912998776,1.6087001224261914e-06,17844.5
0.9999999529498764,4.70501236056143e-08,17844.5
0.9999999986239132,1.3760866581070422e-09,17844.5
0.9999999999597532,4.024674669366461e-11,17844.5
0.9999999999988228,1.1771065490538953e-12,17844.5
0.9999999999999656,3.4427126205237706e-14,17844.5
0.999999999999999,1.0068986700504493e-15,17844.5
1.0,2.9449014294869976e-17,17844.5
0.9988876745268888,0.0011123254731112897,17844.5
0.9988589034779624,0.001141096522037522,17844.5
0.9988293891185602,0.0011706108814397572,17844.5
0.9987991122906824,0.001200887709317615,17844.5
0.9987680533449472,0.0012319466550526578,17844.5
0.9987361921281136,0.0012638078718862948,17844.5
0.998703507970292,0.0012964920297079748,17844.5
0.9986699796718391,0.0013300203281609898,17844.5
0.9986355854899266,0.0013644145100734342,17844.5
0.998600303124778,0.0013996968752220207,17844.5
0.9987981471423459,0.0012018528576539554,17844.5
0.9987946575419542,0.0012053424580457724,17844.5
0.9987911578217108,0.0012088421782893333,17844.5
0.9987876479523392,0.0012123520476609224,17844.5
0.9987841279044788,0.0012158720955211056,17844.5
0.9987805976486851,0.001219402351314975,17844.5
0.9987770571554276,0.0012229428445723752,17844.5
0.998773506395092,0.0012264936049081634,17844.5
0.9987699453379776,0.001230054662022435,17844.5
0.9987663739542992,0.0012336260457007735,17844.5
0.995546008952888,0.004453991047111883,17844.5
0.996280446070772,0.00371955392922809,17844.5
0.9968941566101762,0.0031058433898237627,17844.5
0.9974068710868113,0.002593128913188736,17844.5
0.9978351301560118,0.0021648698439882567,17844.5
0.9981927897595274,0.0018072102404726113,17844.5
0.9984914495117121,0.001508550488288026,17844.5
0.9987408149837448,0.0012591850162551673,17844.5
0.9989490033880446,0.0010509966119553627,17844.5
0.9991228010211136,0.0008771989788862539,17844.5
0.998794503795574,0.0012054962044258627,17844.5
0.998794503795574,0.0012054962044258627,17844.5
